,county,age group,est_population,est_age_16plus_pop,administered_date,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,cumulative_unvax_total_pop,cumulative_unvax_16plus_pop,% with at least one dose (out of entire pop),% fully vaccinated (out of entire pop)
4774,Imperial,65+,28843.0,28843.0,2021-03-06,507.0,7970.0,25.0,4745.0,511.0,12715.0,16128.0,16128.0,0.4408348646118642,0.16451131990430953
4775,San Joaquin,50-64,130407.0,130407.0,2021-04-14,1293.0,30591.0,1194.0,37387.0,1294.0,67978.0,62429.0,62429.0,0.5212756983904239,0.28669473264472
4776,Alpine,50-64,251.0,251.0,2021-03-13,0.0,136.0,0.0,36.0,0.0,172.0,79.0,79.0,0.6852589641434262,0.14342629482071714
4777,Mariposa,50-64,3733.0,3733.0,2021-03-13,6.0,413.0,6.0,276.0,11.0,689.0,3044.0,3044.0,0.18457005089740156,0.07393517278328422
4778,San Joaquin,50-64,130407.0,130407.0,2021-04-15,974.0,30249.0,1317.0,38704.0,975.0,68953.0,61454.0,61454.0,0.5287522909046294,0.29679388376390836
4779,Alameda,50-64,315856.0,315856.0,2021-03-09,1866.0,48811.0,726.0,28243.0,1999.0,77054.0,238802.0,238802.0,0.2439529405805177,0.08941732941593637
4780,Mariposa,50-64,3733.0,3733.0,2021-03-09,7.0,361.0,12.0,234.0,13.0,595.0,3138.0,3138.0,0.15938923118135548,0.06268416822930618
4781,San Joaquin,50-64,130407.0,130407.0,2021-04-16,955.0,30060.0,1149.0,39853.0,960.0,69913.0,60494.0,60494.0,0.5361138589186163,0.30560476048064905
4782,Alpine,50-64,251.0,251.0,2021-03-12,5.0,136.0,0.0,36.0,5.0,172.0,79.0,79.0,0.6852589641434262,0.14342629482071714
4783,Mariposa,50-64,3733.0,3733.0,2021-03-05,12.0,359.0,5.0,215.0,13.0,574.0,3159.0,3159.0,0.15376372890436646,0.057594428073935174
4784,San Joaquin,50-64,130407.0,130407.0,2021-04-17,795.0,30317.0,548.0,40401.0,805.0,70718.0,59689.0,59689.0,0.542286840430345,0.3098069888886333
4785,Alpine,50-64,251.0,251.0,2021-03-11,19.0,131.0,1.0,36.0,19.0,167.0,84.0,84.0,0.6653386454183267,0.14342629482071714
4786,Mariposa,50-64,3733.0,3733.0,2021-02-27,29.0,325.0,0.0,189.0,29.0,514.0,3219.0,3219.0,0.1376908652558264,0.050629520492901155
4787,San Joaquin,50-64,130407.0,130407.0,2021-04-18,399.0,30290.0,426.0,40827.0,399.0,71117.0,59290.0,59290.0,0.5453464921361584,0.31307368469484
4788,Alpine,50-64,251.0,251.0,2021-03-10,34.0,113.0,0.0,35.0,34.0,148.0,103.0,103.0,0.5896414342629482,0.1394422310756972
4789,Mariposa,50-64,3733.0,3733.0,2021-02-24,3.0,274.0,2.0,176.0,3.0,450.0,3283.0,3283.0,0.12054647736405036,0.04714706670238414
4790,San Joaquin,50-64,130407.0,130407.0,2021-04-19,552.0,29921.0,925.0,41752.0,556.0,71673.0,58734.0,58734.0,0.5496100669442592,0.320166862208317
4791,Alpine,50-64,251.0,251.0,2021-03-09,0.0,79.0,0.0,35.0,0.0,114.0,137.0,137.0,0.4541832669322709,0.1394422310756972
4792,Mariposa,50-64,3733.0,3733.0,2021-02-18,2.0,221.0,13.0,165.0,2.0,386.0,3347.0,3347.0,0.1034020894722743,0.04420037503348513
4793,San Joaquin,50-64,130407.0,130407.0,2021-04-20,685.0,29377.0,1234.0,42986.0,690.0,72363.0,58044.0,58044.0,0.5549011939543123,0.32962954442629616
4794,Alpine,50-64,251.0,251.0,2021-03-08,18.0,79.0,0.0,35.0,18.0,114.0,137.0,137.0,0.4541832669322709,0.1394422310756972
4795,Mariposa,50-64,3733.0,3733.0,2021-02-14,1.0,230.0,0.0,140.0,1.0,370.0,3363.0,3363.0,0.0991159924993303,0.037503348513260114
4796,San Joaquin,50-64,130407.0,130407.0,2021-04-21,695.0,29291.0,784.0,43770.0,698.0,73061.0,57346.0,57346.0,0.560253667364482,0.33564149163771884
4797,Del Norte,18-49,10243.0,10243.0,2021-04-19,4.0,1006.0,8.0,1308.0,4.0,2314.0,7929.0,7929.0,0.22591037781899834,0.12769696378014253
4798,Imperial,65+,28843.0,28843.0,2021-02-09,28.0,5625.0,108.0,276.0,28.0,5901.0,22942.0,22942.0,0.20459036854696114,0.009569046215719586
4799,San Joaquin,50-64,130407.0,130407.0,2021-04-22,623.0,29109.0,809.0,44579.0,627.0,73688.0,56719.0,56719.0,0.5650616914736172,0.3418451463495058
4800,Alpine,50-64,251.0,251.0,2021-03-07,0.0,61.0,0.0,35.0,0.0,96.0,155.0,155.0,0.38247011952191234,0.1394422310756972
4801,Mariposa,50-64,3733.0,3733.0,2021-02-01,20.0,173.0,1.0,97.0,20.0,270.0,3463.0,3463.0,0.07232788641843022,0.025984462898473077
4802,San Joaquin,50-64,130407.0,130407.0,2021-04-23,767.0,29038.0,839.0,45418.0,768.0,74456.0,55951.0,55951.0,0.5709509458848068,0.3482788500617298
4803,Alpine,50-64,251.0,251.0,2021-03-06,0.0,61.0,0.0,35.0,0.0,96.0,155.0,155.0,0.38247011952191234,0.1394422310756972
4804,Mariposa,50-64,3733.0,3733.0,2021-01-28,4.0,135.0,6.0,95.0,4.0,230.0,3503.0,3503.0,0.061612643986070185,0.025448700776855078
4805,San Joaquin,50-64,130407.0,130407.0,2021-04-24,573.0,29038.0,577.0,45995.0,577.0,75033.0,55374.0,55374.0,0.5753755549932136,0.35270345917013657
4806,Alpine,50-64,251.0,251.0,2021-03-05,10.0,61.0,1.0,35.0,10.0,96.0,155.0,155.0,0.38247011952191234,0.1394422310756972
